None,coid,mdate,key3,district_id,district,tsign,tsign_fg,location,road_fg,coord_x,coord_y,land,build,berth,land_area,zoning,zoning_fg,ncity_z,ncity_z_fg,land_use,land_use_fg,rent_floor,rent_up_ll,rent_single,tot_floor,top_floor,bstate,bstate_fg,mainuse,mainuse_fg,matl,matl_fg,build_dd,room_age,build_area,room,hall,health,compart,mgt_com,furn,berth_tp,berth_tp_fg,berth_area,tot_prc,unit_prc,berth_prc,rmk,ann_date,abnorm_td,abnorm_loc,abnorm_prc
2323,H,2021-11-21 00:00:00+00:00,RPURMLSJKIGGFBH88CC,中壢區,320,土地,A,大江段220地號,,,,1,0,0,906.0,農業區,09,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,15.0,0.0,0.0,含增建或未登記建物。；,2022-01-21 00:00:00+00:00,,,
2324,H,2021-11-23 00:00:00+00:00,RPXNMLKLKIGGFCH38DC,龍潭區,325,土地,A,燈潭段219地號,,,,4,0,0,189.2,,,鄉村區,13,乙種建築用地,02,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,22.5,0.1,0.0,含增建或未登記建物。；使用執照近期已申請出來，但建物謄本尚未出來，故無建號建物門牌:桃園市龍潭區中豐路370號,2022-02-01 00:00:00+00:00,,,
2325,H,2021-11-24 00:00:00+00:00,RPVOMLSJKIGGFEH98CC,蘆竹區,338,土地,A,中興段872地號,,,,1,0,0,45.0,,,一般農業區,12,農牧用地,05,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,3.7,0.1,0.0,含增建或未登記建物。；,2022-01-21 00:00:00+00:00,,,
2326,H,2021-12-01 00:00:00+00:00,RPSOMLTLKIGGFEH98CC,蘆竹區,338,土地,A,富興段729地號,,,,1,0,0,280.0,農業區,09,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,16.5,0.1,0.0,含增建或未登記建物。；,2022-02-11 00:00:00+00:00,,,
2327,H,2021-12-03 00:00:00+00:00,RPTSMLTJKIGGFBH98CC,中壢區,320,土地,A,青溪段419-5地號,,,,2,0,0,118.85,住宅區,01,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,3.6,0.0,0.0,,2022-01-21 00:00:00+00:00,,,
2328,H,2021-12-06 00:00:00+00:00,RPOPMLKLKIGGFAH37CC,桃園區,330,土地,A,有恒段239地號,,,,1,0,0,292.85,工業區,03,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,14.7,0.1,0.0,第一年月租金148368元 / 第二年起月租金157895元.,2022-02-01 00:00:00+00:00,,,
2329,H,2021-12-06 00:00:00+00:00,RPXPMLKLKIGGFAH28CC,桃園區,330,土地,A,有恒段245地號,,,,3,0,0,258.71,工業區,03,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,11.6,0.0,0.0,第一年月租金115790元 / 第二年起126315元.,2022-02-01 00:00:00+00:00,,,
2330,H,2021-12-11 00:00:00+00:00,RPOPMLOKKHHGFGH28CC,平鎮區,324,土地,A,平東段238地號,,,,3,0,0,61.73,住宅區,01,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,3.3,0.1,0.0,1.含未保存登記建物2.租金35000元整前三年33000元整,2022-04-01 00:00:00+00:00,,,
2331,H,2021-12-11 00:00:00+00:00,RPWPMLMLKIGGFGH98CC,平鎮區,324,土地,A,平東段238地號,,,,3,0,0,61.73,住宅區,01,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,3.3,0.1,0.0,,2022-02-11 00:00:00+00:00,,,
2332,H,2021-12-17 00:00:00+00:00,RPQOMLLLKIGGFFH08CC,八德區,334,土地,A,豐田段1396地號,,,,1,0,0,177.71,住宅區,01,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,2.8,0.0,0.0,每月租金新台幣28000元整未稅,2022-02-11 00:00:00+00:00,,,
2333,H,2021-12-18 00:00:00+00:00,RPUTMLRKJHHGFBH98CC,中壢區,320,土地,A,三民段257地號,,,,1,0,0,120.0,農業區,09,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,6.0,0.0,0.0,含增建或未登記建物。；,2022-03-01 00:00:00+00:00,,,
2334,H,2021-12-27 00:00:00+00:00,RPRNMLKLJHHGFGH97CC,平鎮區,324,土地,A,北商段307地號,,,,1,0,0,200.0,,,一般農業區,12,農牧用地,05,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,8.0,0.0,0.0,含增建或未登記建物。；含管理費、稅金或水電等費用。；,2022-03-01 00:00:00+00:00,,,
2335,H,2021-12-30 00:00:00+00:00,RPOQMLMKJHHGFEH87CC,蘆竹區,338,土地,A,富竹段574地號,,,,1,0,0,600.0,農業區,09,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,12.0,0.0,0.0,,2022-03-01 00:00:00+00:00,,,
2336,H,2022-01-04 00:00:00+00:00,RPUOMLQLJHHGFEH78CC,大園區,337,土地,A,圳股頭段古亭小段277地號,,,,2,0,0,304.01,,,一般農業區,12,農牧用地,05,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,7.0,0.0,0.0,含增建或未登記建物。；,2022-03-11 00:00:00+00:00,,,
2337,H,2022-01-05 00:00:00+00:00,RPSPMLQLJHHGFDH58CC,楊梅區,326,土地,A,楊梅段14-4地號,,,,1,0,0,24.5,住宅區,01,,,,,,0,N,0,N,其他,99,,,,,,,0.0,1,0,0,Y,N,,,,0.0,1.5,0.1,0.0,,2022-03-11 00:00:00+00:00,,,
2338,H,2022-01-10 00:00:00+00:00,RPSPMLNKJHHGFDH18CC,新屋區,327,土地,A,青田段448地號,,,,1,0,0,75.0,,,一般農業區,12,農牧用地,05,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,3.5,0.0,0.0,含增建或未登記建物。；倉庫,2022-03-01 00:00:00+00:00,,,
2339,H,2022-01-15 00:00:00+00:00,RPWNMLTJKHHGFBH88DC,中壢區,320,土地,A,永清段604-3地號,,,,4,0,0,166.6,其他,99,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,1.3,0.0,0.0,地上有鐵皮屋及貨櫃2個，面積約30坪，未有保存登記，實際使用面積，扣除菜圃20坪，可運用約146坪,2022-03-21 00:00:00+00:00,,,
2340,H,2022-01-18 00:00:00+00:00,RPQPMLSJKHHGFBH28CC,中壢區,320,土地,A,內壢段1381地號,,,,1,0,0,492.47,,,一般農業區,12,農牧用地,05,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,24.0,0.0,0.0,含增建或未登記建物。；,2022-03-21 00:00:00+00:00,,,
2341,H,2022-02-09 00:00:00+00:00,RPOPMLSJLHHGFEH48CC,蘆竹區,338,土地,A,八股段936-1地號,,,,2,0,0,300.0,,,特定農業區,11,農牧用地,05,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,9.0,0.0,0.0,含增建或未登記建物。；,2022-04-21 00:00:00+00:00,,,
2342,H,2022-02-10 00:00:00+00:00,RPUNMLTJLHHGFDH88CC,新屋區,327,土地,A,新屋段後湖小段1014地號,,,,1,0,0,230.0,,,特定農業區,11,農牧用地,05,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,8.5,0.0,0.0,含增建或未登記建物。；,2022-04-21 00:00:00+00:00,,,
2343,H,2022-02-13 00:00:00+00:00,RPXSMLSJLHHGFBH76CC,觀音區,328,土地,A,草新段421地號,,,,1,0,0,132.06,住宅區,01,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,1.2,0.0,0.0,,2022-04-21 00:00:00+00:00,,,
2344,H,2022-02-15 00:00:00+00:00,RPQPMLNLKHHGFHH58CC,龜山區,333,土地,A,兔子坑段233地號,,,,1,0,0,1590.18,,,山坡地保育區,15,丁種建築用地,04,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,50.0,0.0,0.0,,2022-04-11 00:00:00+00:00,,,
2345,H,2022-03-01 00:00:00+00:00,RPPOMLSLLHHGFBH38CC,中壢區,320,土地,A,三民段257地號,,,,1,0,0,152.0,農業區,09,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,7.0,0.0,0.0,含增建或未登記建物。；第1~6個月租金7萬；第7~12個月租金7.2萬；第二年月租金7.2萬。,2022-05-11 00:00:00+00:00,,,
2346,H,2022-03-01 00:00:00+00:00,RPSOMLLMLHHGFBH08CC,中壢區,320,土地,A,興南段公坡小段108-2地號,,,,1,0,0,113.0,其他,99,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,6.0,0.1,0.0,含增建或未登記建物。；,2022-05-11 00:00:00+00:00,,,
2347,H,2022-03-01 00:00:00+00:00,RPSPMLOJLHHGFGH78DC,平鎮區,324,土地,A,義民段845地號,,,,4,0,0,65.19,住宅區,01,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,1.6,0.0,0.0,,2022-04-21 00:00:00+00:00,,,
2348,H,2022-03-01 00:00:00+00:00,RPUNMLSLLHHGFHH76CC,龜山區,333,土地,A,頂湖段1026地號,,,,1,0,0,320.0,其他,99,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,19.4,0.1,0.0,含增建或未登記建物。；含管理費、稅金或水電等費用。；,2022-05-11 00:00:00+00:00,,,
2349,H,2022-03-10 00:00:00+00:00,RPOPMLLMLHHGFHH38CC,龜山區,333,土地,A,頂湖段1026地號,,,,2,0,0,931.29,其他,99,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,45.4,0.0,0.0,含增建或未登記建物。；含管理費、稅金或水電等費用。；,2022-05-11 00:00:00+00:00,,,
2350,H,2022-03-11 00:00:00+00:00,RPUNMLOLLHHGFCH58DC,龍潭區,325,土地,A,民有段436地號,,,,2,0,0,1105.77,農業區,09,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,1.0,0.0,0.0,含增建或未登記建物。；,2022-05-11 00:00:00+00:00,,,
2351,H,2022-03-15 00:00:00+00:00,RPOOMLNKMHHGFFH18CC,八德區,334,土地,A,白鷺段445地號,,,,2,0,0,72.26,農業區,09,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,3.8,0.1,0.0,含增建或未登記建物。；,2022-06-01 00:00:00+00:00,,,
2352,H,2022-03-16 00:00:00+00:00,RPUPMLLKMHHGFDH58DC,新屋區,327,土地,A,蚵殼港段蚵殼港小段327地號,,,,5,0,0,1444.14,,,一般農業區,12,農牧用地,05,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,8.7,0.0,0.0,,2022-06-01 00:00:00+00:00,,,
2353,H,2022-03-17 00:00:00+00:00,RPPQMLRKLHHGFEH68CC,蘆竹區,338,土地,A,中興段1201地號,,,,1,0,0,349.99,,,一般農業區,12,農牧用地,05,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,1.5,0.0,0.0,,2022-05-01 00:00:00+00:00,,,
2354,H,2022-03-17 00:00:00+00:00,RPRQMLLKMHHGFBH08CC,中壢區,320,土地,A,興南段興南小段190-162地號,,,,1,0,0,1.94,其他,99,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,1.4,0.7,0.0,,2022-06-01 00:00:00+00:00,,,
2355,H,2022-03-22 00:00:00+00:00,RPXOMLQJMHHGFDH09CC,楊梅區,326,土地,A,長紅段1290地號,,,,5,0,0,4000.26,,,特定農業區,11,丁種建築用地,04,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,66.0,0.0,0.0,,2022-05-21 00:00:00+00:00,,,
2356,H,2022-03-24 00:00:00+00:00,RPQQMLSKMHHGFFH09CC,八德區,334,土地,A,廣隆段812地號,,,,1,0,0,620.0,,,特定農業區,11,農牧用地,05,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,8.0,0.0,0.0,,2022-06-01 00:00:00+00:00,,,
2357,H,2022-03-25 00:00:00+00:00,RPWOMLTKMHHGFGH07CC,平鎮區,324,土地,A,中興段726-2地號,,,,3,0,0,2395.83,,,山坡地保育區,15,農牧用地,05,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,111.0,0.0,0.0,含增建或未登記建物。；含管理費、稅金或水電等費用。；,2022-06-01 00:00:00+00:00,,,
2358,H,2022-03-28 00:00:00+00:00,RPOPMLQJMHHGFDH28CC,新屋區,327,土地,A,青田段669地號,,,,1,0,0,344.4,,,特定農業區,11,農牧用地,05,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,17.1,0.0,0.0,含增建或未登記建物。；承租用途:倉庫.,2022-05-21 00:00:00+00:00,,,
2359,H,2022-03-28 00:00:00+00:00,RPOVMLTKMHHGFBH09CC,觀音區,328,土地,A,育仁段466地號,,,,5,0,0,617.0,,,特定農業區,11,農牧用地,05,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,18.8,0.0,0.0,含增建或未登記建物。；,2022-06-01 00:00:00+00:00,,,
2360,H,2022-03-31 00:00:00+00:00,RPPOMLQJMHHGFBH08CC,中壢區,320,土地,A,自立段520地號,,,,1,0,0,163.96,其他,99,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,1.2,0.0,0.0,急出租急承租。；,2022-05-21 00:00:00+00:00,,,
2361,H,2022-03-31 00:00:00+00:00,RPSOMLQJMHHGFBH38CC,中壢區,320,土地,A,自立段463地號,,,,1,0,0,984.64,其他,99,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,6.8,0.0,0.0,急出租急承租。；,2022-05-21 00:00:00+00:00,,,
2362,H,2022-03-31 00:00:00+00:00,RPUPMLPKMHHGFEH98CC,大園區,337,土地,A,橫山段尖山小段3地號,,,,2,0,0,7464.49,其他,99,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,82.8,0.0,0.0,含增建或未登記建物。；含管理費、稅金或水電等費用。；,2022-06-01 00:00:00+00:00,,,
2363,H,2022-04-01 00:00:00+00:00,RPRNMLMLMHHGFGH58DC,平鎮區,324,土地,A,南華段1076地號,,,,2,0,0,24.83,住宅區,01,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,2.5,0.1,0.0,含增建或未登記建物。；本建物座落在平鎮區中豐路南勢二段175號未辦理保存登記故無建號本簽約日為111.4.1給予承租方2星期的裝修期實際起算日自111.4.16至116.4.15止水電費由承租方自行支付,2022-06-11 00:00:00+00:00,,,
2364,H,2022-04-01 00:00:00+00:00,RPXNMLTLMHHGFDH86CC,新屋區,327,土地,A,青田段716-8地號,,,,1,0,0,365.0,,,特定農業區,11,農牧用地,05,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,18.0,0.0,0.0,含增建或未登記建物。；含管理費、稅金或水電等費用。；,2022-06-11 00:00:00+00:00,,,
2365,H,2022-04-13 00:00:00+00:00,RPSNMLSKMHHGFDH88DC,楊梅區,326,土地,A,楊梅段68-18地號,,,,1,0,0,15.13,住宅區,01,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,1.7,0.1,0.0,含增建或未登記建物。；,2022-06-01 00:00:00+00:00,,,
2366,H,2022-04-15 00:00:00+00:00,RPQTMLKKNHHGFBH28CC,中壢區,320,土地,A,復興段1736地號,,,,1,0,0,35.39,住宅區,01,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,1.0,0.0,0.0,,2022-06-21 00:00:00+00:00,,,
2367,H,2022-04-18 00:00:00+00:00,RPQOMLSKNHHGFFH98CC,八德區,334,土地,A,廣隆段812地號,,,,1,0,0,71.0,,,特定農業區,11,農牧用地,05,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,2.8,0.0,0.0,含未辦理保存登記之建物  土地範圍承租部份使用,2022-07-01 00:00:00+00:00,,,
2368,H,2022-04-18 00:00:00+00:00,RPTNMLKKNHHGFDH18CC,新屋區,327,土地,A,頭洲段14地號,,,,1,0,0,290.4,,,特定農業區,11,丁種建築用地,04,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,10.4,0.0,0.0,含增建或未登記建物。；,2022-06-21 00:00:00+00:00,,,
2369,H,2022-04-24 00:00:00+00:00,RPXNMLTJNHHGFEH96DC,大園區,337,土地,A,竹圍段崁下小段411-82地號,,,,1,0,0,1.41,住宅區,01,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,0.9,0.6,0.0,含增建或未登記建物。；,2022-06-21 00:00:00+00:00,,,
2370,H,2022-04-25 00:00:00+00:00,RPWOMLQJNHHGFAH78CC,桃園區,330,土地,A,汴洲段298-2地號,,,,4,0,0,150.0,住宅區,01,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,12.6,0.1,0.0,含增建或未登記建物。；土地持份出租約150坪,2022-06-21 00:00:00+00:00,,,
2371,H,2022-04-28 00:00:00+00:00,RPTOMLKKNHHGFFH48CC,八德區,334,土地,A,大忠段1089地號,,,,1,0,0,74.72,商業區,02,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,5.8,0.1,0.0,含未保存登記建物作店面使用。租賃期間含免租金裝潢期。,2022-06-21 00:00:00+00:00,,,
2372,H,2022-05-05 00:00:00+00:00,RPRRMLKMNHHGFGH88CC,平鎮區,324,土地,A,金龍段26地號,,,,1,0,0,310.38,,,特定農業區,11,農牧用地,05,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,2.6,0.0,0.0,租賃址未保存登記平鎮區金陵路三段63號1樓,2022-07-11 00:00:00+00:00,,,
2373,H,2022-05-10 00:00:00+00:00,RPXPMLQLNHHGFBH66CC,中壢區,320,土地,A,五權段109-4地號,,,,1,0,0,230.0,農業區,09,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,7.2,0.0,0.0,含增建或未登記建物。；,2022-07-11 00:00:00+00:00,,,
2374,H,2022-05-15 00:00:00+00:00,RPOOMLOKOHHGFGH58CC,平鎮區,324,土地,A,南華段18地號,,,,2,0,0,927.99,農業區,09,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,5.5,0.0,0.0,雙方協議出租方整地需要時間故起租日自111年7月1日起算至116年6月30日止為期五年,2022-08-03 00:00:00+00:00,,,
2375,H,2022-05-17 00:00:00+00:00,RPWQMLRLNHHGFBH76CC,觀音區,328,土地,A,大同段1337地號,,,,2,0,0,350.0,農業區,09,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,14.8,0.0,0.0,含增建或未登記建物。；含管理費、稅金或水電等費用。；第1~3年月租金14.8萬；第4~5年月租金15.54萬。,2022-07-11 00:00:00+00:00,,,
2376,H,2022-05-18 00:00:00+00:00,RPRNMLLJOHHGFFH28CC,八德區,334,土地,A,大仁段160地號,,,,1,0,0,244.0,,,特定農業區,11,農牧用地,05,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,9.0,0.0,0.0,含增建或未登記建物。；,2022-07-21 00:00:00+00:00,,,
2377,H,2022-05-22 00:00:00+00:00,RPWUMLNLNHHGFEH17DC,大園區,337,土地,A,竹圍段崁下小段411-82地號,,,,1,0,0,1.41,住宅區,01,,,,,,0,N,0,N,其他,99,,,,,,,0.0,1,0,0,Y,N,,,,0.0,0.9,0.6,0.0,含增建或未登記建物。；,2022-07-11 00:00:00+00:00,,,
2378,H,2022-05-30 00:00:00+00:00,RPTNMLMJOHHGFHH78CC,龜山區,333,土地,A,陳厝段1118地號,,,,2,0,0,472.4,其他,99,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,21.0,0.0,0.0,1、土地上有未登記建物。2、每月租金為新台幣貳拾壹萬元整未稅或新台幣貳拾貳萬零伍佰元整含稅。租約滿期後承租方得繼續承租，租金每3年調漲一次，每次調漲幅度為3%，每月租金金額為新台幣貳拾壹萬陸仟參佰元整未稅,2022-07-21 00:00:00+00:00,,,
2379,H,2022-06-06 00:00:00+00:00,RPRSMLNLOHHGFBH78CC,中壢區,320,土地,A,興崙段190地號,,,,1,0,0,1442.51,,,特定農業區,11,農牧用地,05,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,8.0,0.0,0.0,第1年月租金8萬；第2~5年月租金10萬。,2022-08-11 00:00:00+00:00,,,
2380,H,2022-06-06 00:00:00+00:00,RPUOMLOKPHHGFEH09CC,蘆竹區,338,土地,A,錦中段748地號,,,,1,0,0,221.48,工業區,03,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,61.5,0.3,0.0,,2022-09-01 00:00:00+00:00,,,
2381,H,2022-06-08 00:00:00+00:00,RPQNMLMJPHHGFBH97CC,中壢區,320,土地,A,中工段805地號,,,,1,0,0,43.26,,,工業區,03,丁種建築用地,04,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,7.0,0.2,0.0,,2022-08-21 00:00:00+00:00,,,
2382,H,2022-06-11 00:00:00+00:00,RPXPMLNLOHHGFAH98CC,桃園區,330,土地,A,埔子段埔子小段1748-31地號,,,,2,0,0,214.17,住宅區,01,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,1.3,0.0,0.0,,2022-08-11 00:00:00+00:00,,,
2383,H,2022-06-13 00:00:00+00:00,RPSPMLSLOHHGFDH66CC,新屋區,327,土地,A,後庄段1434地號,,,,1,0,0,330.0,,,特定農業區,11,農牧用地,05,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,14.0,0.0,0.0,,2022-08-11 00:00:00+00:00,,,
2384,H,2022-06-15 00:00:00+00:00,RPWNMLRKOHHGFCH66DC,龍潭區,325,土地,A,富林段59地號,,,,1,0,0,536.07,,,一般農業區,12,農牧用地,05,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,3.5,0.0,0.0,龍潭區雙連街582巷75弄175之1號,2022-08-03 00:00:00+00:00,,,
2385,H,2022-06-16 00:00:00+00:00,RPOQMLNLOHHGFAH18CC,桃園區,330,土地,A,埔子段埔子小段1748-31地號,,,,2,0,0,214.17,住宅區,01,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,1.3,0.0,0.0,,2022-08-11 00:00:00+00:00,,,
2386,H,2022-06-17 00:00:00+00:00,RPVNMLLJPHHGFGH88CC,平鎮區,324,土地,A,平安段87地號,,,,1,0,0,180.0,,,一般農業區,12,農牧用地,05,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,11.0,0.1,0.0,,2022-08-21 00:00:00+00:00,,,
2387,H,2022-06-17 00:00:00+00:00,RPVOMLLJPHHGFCH58CC,龍潭區,325,土地,A,中原段1041地號,,,,1,0,0,130.0,,,山坡地保育區,15,農牧用地,05,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,4.5,0.0,0.0,,2022-08-21 00:00:00+00:00,,,
2388,H,2022-06-21 00:00:00+00:00,RPSUMLPKPHHGFHH27CC,龜山區,333,土地,A,大崗段1013地號,,,,1,0,0,80.0,其他,99,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,5.4,0.1,0.0,,2022-09-01 00:00:00+00:00,,,
2389,H,2022-06-22 00:00:00+00:00,RPOOMLRLOHHGFBH58DC,中壢區,320,土地,A,忠孝段1310-1地號,,,,1,0,0,605.0,住宅區,01,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,19.0,0.0,0.0,,2022-08-11 00:00:00+00:00,,,
2390,H,2022-06-24 00:00:00+00:00,RPVUMLPKPHHGFHH57CC,龜山區,333,土地,A,警大段620地號,,,,1,0,0,650.0,住宅區,01,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,28.4,0.0,0.0,,2022-09-01 00:00:00+00:00,,,
2391,H,2022-06-29 00:00:00+00:00,RPSNMLQKRHHGFAH78CC,桃園區,330,土地,A,埔子段埔子小段1757-14地號,,,,2,0,0,36.6,住宅區,01,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,1.2,0.0,0.0,,2022-11-01 00:00:00+00:00,,,
2392,H,2022-06-29 00:00:00+00:00,RPSRMLKLPHHGFAH48CC,桃園區,330,土地,A,中路二段55地號,,,,1,0,0,143.99,住宅區,01,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,17.1,0.1,0.0,租賃期間含免租金裝潢期。租金調漲：自117年03月01日至120年02月28日，每月175787元整。自120年03月01日至123年02月28日，每月181061元整。自123年03月01日至126年02月28日，每月186493元整。自126年03月01日至127年,2022-09-01 00:00:00+00:00,,,
2393,H,2022-06-29 00:00:00+00:00,RPTOMLSLPHHGFAH09CC,桃園區,330,土地,A,埔子段埔子小段1748-31地號,,,,2,0,0,214.17,住宅區,01,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,1.2,0.0,0.0,,2022-09-11 00:00:00+00:00,,,
2394,H,2022-06-29 00:00:00+00:00,RPTTMLQLRHHGFEH37CC,蘆竹區,338,土地,A,六福段461地號,,,,1,0,0,106.82,工業區,03,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,10.0,0.1,0.0,,2022-11-11 00:00:00+00:00,,,
2395,H,2022-06-30 00:00:00+00:00,RPXPMLTKPHHGFDH27CC,新屋區,327,土地,A,新屋段後湖小段1014地號,,,,3,0,0,250.0,,,特定農業區,11,農牧用地,05,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,9.0,0.0,0.0,,2022-09-01 00:00:00+00:00,,,
2396,H,2022-07-05 00:00:00+00:00,RPOPMLQLPHHGFEH88CC,蘆竹區,338,土地,A,富興段382-1地號,,,,3,0,0,125.0,農業區,09,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,5.0,0.0,0.0,,2022-09-11 00:00:00+00:00,,,
2397,H,2022-07-05 00:00:00+00:00,RPWOMLSLPHHGFHH47CC,龜山區,333,土地,A,大崗段1017地號,,,,1,0,0,397.41,住宅區,01,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,18.5,0.0,0.0,,2022-09-11 00:00:00+00:00,,,
2398,H,2022-07-07 00:00:00+00:00,RPUNMLQKRHHGFAH98CC,桃園區,330,土地,A,埔子段埔子小段1757-14地號,,,,2,0,0,36.6,住宅區,01,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,1.3,0.0,0.0,,2022-11-01 00:00:00+00:00,,,
